"","req_id","src_sys_cd","LT","SubCnt","DistrCnt","RespCnt","CompSubClass","CompDistrClass","WinLose","NTE","SubRt","Sub_NTE","SubTime","SubRank","Result"
"6191","14499-1                  ","BL        ","Business Professional",32,36,14,"High","High","0",52.07,79,1.517,0,3,"Submit Only"
"6192","14499-1                  ","BL        ","Business Professional",32,36,14,"High","High","0",52.07,99,1.901,0,4,"Submit Only"
"6193","14499-1                  ","BL        ","Business Professional",32,36,14,"High","High","0",52.07,85,1.632,0,5,"Interview"
"6194","14499-1                  ","BL        ","Business Professional",32,36,14,"High","High","0",52.07,84.15,1.616,0,6,"Submit Only"
"6195","14499-1                  ","BL        ","Business Professional",32,36,14,"High","High","0",52.07,90,1.728,0,7,"Submit Only"
"6196","14499-1                  ","BL        ","Business Professional",32,36,14,"High","High","0",52.07,99,1.901,0,8,"Submit Only"
"6197","14499-1                  ","BL        ","Business Professional",32,36,14,"High","High","0",52.07,96,1.844,1,9,"Submit Only"
"6198","14499-1                  ","BL        ","Business Professional",32,36,14,"High","High","0",52.07,75,1.44,1,10,"Submit Only"
"6199","14499-1                  ","BL        ","Business Professional",32,36,14,"High","High","0",52.07,99,1.901,1,11,"Submit Only"
"6200","14499-1                  ","BL        ","Business Professional",32,36,14,"High","High","0",52.07,78,1.498,1,12,"Submit Only"
"6201","14499-1                  ","BL        ","Business Professional",32,36,14,"High","High","0",52.07,80,1.536,1,13,"Submit Only"
"6202","14499-1                  ","BL        ","Business Professional",32,36,14,"High","High","0",52.07,99,1.901,1,14,"Submit Only"
"6203","14499-1                  ","BL        ","Business Professional",32,36,14,"High","High","0",52.07,99,1.901,1,15,"Submit Only"
"6204","14499-1                  ","BL        ","Business Professional",32,36,14,"High","High","0",52.07,98.99,1.901,1,16,"Submit Only"
"6205","14499-1                  ","BL        ","Business Professional",32,36,14,"High","High","0",52.07,70,1.344,1,17,"Submit Only"
"6206","14499-1                  ","BL        ","Business Professional",32,36,14,"High","High","0",52.07,80,1.536,2,18,"Submit Only"
"6207","14499-1                  ","BL        ","Business Professional",32,36,14,"High","High","0",52.07,96,1.844,2,19,"Submit Only"
"6208","14499-1                  ","BL        ","Business Professional",32,36,14,"High","High","1",52.07,95,1.824,2,20,"Hire"
"6209","14499-1                  ","BL        ","Business Professional",32,36,14,"High","High","0",52.07,70,1.344,2,21,"Submit Only"
"6210","14499-1                  ","BL        ","Business Professional",32,36,14,"High","High","0",52.07,98,1.882,2,22,"Submit Only"
"6211","14499-1                  ","BL        ","Business Professional",32,36,14,"High","High","0",52.07,97.25,1.868,2,23,"Submit Only"
"6212","14499-1                  ","BL        ","Business Professional",32,36,14,"High","High","0",52.07,99,1.901,2,24,"Submit Only"
"6213","14499-1                  ","BL        ","Business Professional",32,36,14,"High","High","0",52.07,100,1.92,3,25,"Shortlist"
"6214","14499-1                  ","BL        ","Business Professional",32,36,14,"High","High","0",52.07,99,1.901,3,26,"Shortlist"
"6215","14499-1                  ","BL        ","Business Professional",32,36,14,"High","High","0",52.07,75,1.44,4,27,"Submit Only"
"6216","14499-1                  ","BL        ","Business Professional",32,36,14,"High","High","0",52.07,123.25,2.367,6,28,"Shortlist"
"6217","14499-1                  ","BL        ","Business Professional",32,36,14,"High","High","0",52.07,93.1,1.788,6,29,"Submit Only"
"6218","14499-1                  ","BL        ","Business Professional",32,36,14,"High","High","0",52.07,145,2.785,8,30,"Submit Only"
"6219","14499-1                  ","BL        ","Business Professional",32,36,14,"High","High","0",52.07,99,1.901,10,31,"Submit Only"
"6220","14499-1                  ","BL        ","Business Professional",32,36,14,"High","High","0",52.07,99,1.901,16,32,"Submit Only"
"6221","1450391                  ","IQN       ","Admin / Clerical",3,2,2,"Low","Low","0",12.9,12.77,0.99,1,1,"Shortlist"
"6222","1450391                  ","IQN       ","Admin / Clerical",3,2,2,"Low","Low","0",12.9,12.9,1,6,2,"Shortlist"
"6223","1450391                  ","IQN       ","Admin / Clerical",3,2,2,"Low","Low","0",12.9,12.9,1,8,3,"Submit Only"
"6224","1450405                  ","IQN       ","Business Professional",1,2,1,"Low","Low","0",57.42,42,0.731,5,1,"Shortlist"
"6225","1451-1                   ","BL        ","Business Professional",4,7,1,"Low","Medium","0",24.89,14.98,0.602,8,1,"Interview"
"6226","1451-1                   ","BL        ","Business Professional",4,7,1,"Low","Medium","0",24.89,14.98,0.602,8,2,"Shortlist"
"6227","1451-1                   ","BL        ","Business Professional",4,7,1,"Low","Medium","0",24.89,14.98,0.602,14,3,"Shortlist"
"6228","1451-1                   ","BL        ","Business Professional",4,7,1,"Low","Medium","0",24.89,14.98,0.602,15,4,"Interview"
"6229","145420                   ","PF        ","Information Technology",3,2,2,"Low","Low","0",73,63,0.863,2,1,"Submit Only"
"6230","145420                   ","PF        ","Information Technology",3,2,2,"Low","Low","0",73,73,1,3,2,"Submit Only"
"6231","145420                   ","PF        ","Information Technology",3,2,2,"Low","Low","0",73,73,1,20,3,"Submit Only"
"6232","1455-1                   ","BL        ","Business Professional",16,5,6,"High","Medium","0",14.09,33,2.342,NA,1,"Shortlist"
"6233","1455-1                   ","BL        ","Information Technology",16,5,6,"High","Medium","0",50,33,0.66,0,2,"Shortlist"
"6234","1455-1                   ","BL        ","Business Professional",16,5,6,"High","Medium","0",14.09,33,2.342,NA,3,"Shortlist"
"6235","1455-1                   ","BL        ","Information Technology",16,5,6,"High","Medium","0",50,33,0.66,2,4,"Shortlist"
"6236","1455-1                   ","BL        ","Business Professional",16,5,6,"High","Medium","0",14.09,26.76,1.899,NA,5,"Shortlist"
"6237","1455-1                   ","BL        ","Information Technology",16,5,6,"High","Medium","0",50,26.76,0.535,3,6,"Shortlist"
"6238","1455-1                   ","BL        ","Business Professional",16,5,6,"High","Medium","0",14.09,25,1.774,NA,7,"Shortlist"
"6239","1455-1                   ","BL        ","Information Technology",16,5,6,"High","Medium","0",50,25,0.5,6,8,"Shortlist"
"6240","1455-1                   ","BL        ","Information Technology",16,5,6,"High","Medium","0",50,27,0.54,6,9,"Shortlist"
"6241","1455-1                   ","BL        ","Business Professional",16,5,6,"High","Medium","0",14.09,27,1.916,NA,10,"Shortlist"
"6242","1455-1                   ","BL        ","Business Professional",16,5,6,"High","Medium","0",14.09,28,1.987,NA,11,"Shortlist"
"6243","1455-1                   ","BL        ","Information Technology",16,5,6,"High","Medium","0",50,28,0.56,6,12,"Shortlist"
"6244","1455-1                   ","BL        ","Information Technology",16,5,6,"High","Medium","0",50,33,0.66,6,13,"Shortlist"
"6245","1455-1                   ","BL        ","Business Professional",16,5,6,"High","Medium","0",14.09,33,2.342,NA,14,"Shortlist"
"6246","1455-1                   ","BL        ","Business Professional",16,5,6,"High","Medium","0",14.09,28.86,2.048,NA,15,"Shortlist"
"6247","1455-1                   ","BL        ","Information Technology",16,5,6,"High","Medium","0",50,28.86,0.577,7,16,"Shortlist"
"6248","1455-1                   ","BL        ","Business Professional",16,5,6,"High","Medium","0",14.09,33,2.342,NA,17,"Shortlist"
"6249","1455-1                   ","BL        ","Information Technology",16,5,6,"High","Medium","0",50,33,0.66,7,18,"Shortlist"
"6250","1455-1                   ","BL        ","Business Professional",16,5,6,"High","Medium","0",14.09,33,2.342,NA,19,"Interview"
"6251","1455-1                   ","BL        ","Information Technology",16,5,6,"High","Medium","0",50,33,0.66,8,20,"Interview"
"6252","1455-1                   ","BL        ","Information Technology",16,5,6,"High","Medium","0",50,33,0.66,8,21,"Interview"
"6253","1455-1                   ","BL        ","Business Professional",16,5,6,"High","Medium","0",14.09,33,2.342,NA,22,"Interview"
"6254","1455-1                   ","BL        ","Business Professional",16,5,6,"High","Medium","0",14.09,32.89,2.334,NA,23,"Shortlist"
"6255","1455-1                   ","BL        ","Information Technology",16,5,6,"High","Medium","0",50,32.89,0.658,8,24,"Shortlist"
"6256","1455-1                   ","BL        ","Business Professional",16,5,6,"High","Medium","0",14.09,34.5,2.449,NA,25,"Shortlist"
"6257","1455-1                   ","BL        ","Information Technology",16,5,6,"High","Medium","0",50,34.5,0.69,8,26,"Shortlist"
"6258","1455-1                   ","BL        ","Business Professional",16,5,6,"High","Medium","0",14.09,36,2.555,NA,27,"Shortlist"
"6259","1455-1                   ","BL        ","Information Technology",16,5,6,"High","Medium","0",50,36,0.72,9,28,"Shortlist"
"6260","1455-1                   ","BL        ","Business Professional",16,5,6,"High","Medium","1",14.09,33,2.342,NA,29,"Hire"
"6261","1455-1                   ","BL        ","Information Technology",16,5,6,"High","Medium","1",50,33,0.66,16,30,"Hire"
"6262","1455-1                   ","BL        ","Information Technology",16,5,6,"High","Medium","0",50,35,0.7,17,31,"Shortlist"
"6263","1455-1                   ","BL        ","Business Professional",16,5,6,"High","Medium","0",14.09,35,2.484,NA,32,"Shortlist"
"6264","1455605                  ","IQN       ","Information Technology",11,10,7,"Medium","Medium","0",60.36,45,0.746,1,1,"Submit Only"
"6265","1455605                  ","IQN       ","Information Technology",11,10,7,"Medium","Medium","0",60.36,70,1.16,1,2,"Submit Only"
"6266","1455605                  ","IQN       ","Information Technology",11,10,7,"Medium","Medium","0",60.36,70,1.16,2,3,"Shortlist"
"6267","1455605                  ","IQN       ","Information Technology",11,10,7,"Medium","Medium","0",60.36,70,1.16,2,4,"Shortlist"
"6268","1455605                  ","IQN       ","Information Technology",11,10,7,"Medium","Medium","0",60.36,63,1.044,2,5,"Shortlist"
"6269","1455605                  ","IQN       ","Information Technology",11,10,7,"Medium","Medium","0",60.36,65,1.077,2,6,"Submit Only"
"6270","1455605                  ","IQN       ","Information Technology",11,10,7,"Medium","Medium","0",60.36,65,1.077,3,7,"Shortlist"
"6271","1455605                  ","IQN       ","Information Technology",11,10,7,"Medium","Medium","0",60.36,67,1.11,3,8,"Submit Only"
"6272","1455605                  ","IQN       ","Information Technology",11,10,7,"Medium","Medium","0",60.36,65,1.077,4,9,"Shortlist"
"6273","1455605                  ","IQN       ","Information Technology",11,10,7,"Medium","Medium","0",60.36,67,1.11,4,10,"Shortlist"
"6274","1455605                  ","IQN       ","Information Technology",11,10,7,"Medium","Medium","0",60.36,70,1.16,7,11,"Submit Only"
"6275","1456-1                   ","BL        ","Information Technology",11,12,7,"Medium","Medium","0",50,13.22,0.264,-210,1,"Shortlist"
"6276","1456-1                   ","BL        ","Business Professional",11,12,7,"Medium","Medium","0",14.09,13.22,0.938,0,2,"Shortlist"
"6277","1456-1                   ","BL        ","Information Technology",11,12,7,"Medium","Medium","0",50,13.22,0.264,-208,3,"Shortlist"
"6278","1456-1                   ","BL        ","Business Professional",11,12,7,"Medium","Medium","0",14.09,13.22,0.938,2,4,"Shortlist"
"6279","1456-1                   ","BL        ","Business Professional",11,12,7,"Medium","Medium","0",14.09,33,2.342,210,5,"Shortlist"
"6280","1456-1                   ","BL        ","Information Technology",11,12,7,"Medium","Medium","0",50,33,0.66,0,6,"Shortlist"
"6281","1456-1                   ","BL        ","Information Technology",11,12,7,"Medium","Medium","1",50,33,0.66,2,7,"Hire"
"6282","1456-1                   ","BL        ","Business Professional",11,12,7,"Medium","Medium","1",14.09,33,2.342,212,8,"Hire"
"6283","1456-1                   ","BL        ","Information Technology",11,12,7,"Medium","Medium","0",50,33,0.66,2,9,"Shortlist"
"6284","1456-1                   ","BL        ","Business Professional",11,12,7,"Medium","Medium","0",14.09,33,2.342,212,10,"Shortlist"
"6285","1456-1                   ","BL        ","Business Professional",11,12,7,"Medium","Medium","0",14.09,33,2.342,216,11,"Shortlist"
"6286","1456-1                   ","BL        ","Information Technology",11,12,7,"Medium","Medium","0",50,33,0.66,6,12,"Shortlist"
"6287","1456-1                   ","BL        ","Business Professional",11,12,7,"Medium","Medium","0",14.09,33,2.342,216,13,"Shortlist"
"6288","1456-1                   ","BL        ","Information Technology",11,12,7,"Medium","Medium","0",50,33,0.66,6,14,"Shortlist"
"6289","1456-1                   ","BL        ","Business Professional",11,12,7,"Medium","Medium","0",14.09,33,2.342,216,15,"Interview"
"6290","1456-1                   ","BL        ","Information Technology",11,12,7,"Medium","Medium","0",50,33,0.66,6,16,"Interview"
"6291","1456-1                   ","BL        ","Information Technology",11,12,7,"Medium","Medium","0",50,33.25,0.665,10,17,"Shortlist"
"6292","1456-1                   ","BL        ","Business Professional",11,12,7,"Medium","Medium","0",14.09,33.25,2.36,220,18,"Shortlist"
"6293","1456-1                   ","BL        ","Information Technology",11,12,7,"Medium","Medium","0",50,36,0.72,13,19,"Shortlist"
"6294","1456-1                   ","BL        ","Business Professional",11,12,7,"Medium","Medium","0",14.09,36,2.555,223,20,"Shortlist"
"6295","1456-1                   ","BL        ","Information Technology",11,12,7,"Medium","Medium","0",50,35.5,0.71,15,21,"Shortlist"
"6296","1456-1                   ","BL        ","Business Professional",11,12,7,"Medium","Medium","0",14.09,35.5,2.52,225,22,"Shortlist"
"6297","1457461                  ","IQN       ","Business Professional",3,10,2,"Low","Medium","0",74.17,74.17,1,-19,1,"Shortlist"
"6298","1457461                  ","IQN       ","Business Professional",3,10,2,"Low","Medium","0",74.17,51.98,0.701,-10,2,"Shortlist"
"6299","1457461                  ","IQN       ","Business Professional",3,10,2,"Low","Medium","0",74.17,74.17,1,-3,3,"Submit Only"
"6300","1458-1                   ","BL        ","Business Professional",13,10,4,"Medium","Medium","0",40.01,16.39,0.41,-222,1,"Submit Only"
"6301","1458-1                   ","BL        ","Business Professional",13,10,4,"Medium","Medium","0",20.37,16.39,0.805,0,2,"Submit Only"
"6302","1458-1                   ","BL        ","Business Professional",13,10,4,"Medium","Medium","0",20.37,16.39,0.805,0,3,"Submit Only"
"6303","1458-1                   ","BL        ","Business Professional",13,10,4,"Medium","Medium","0",40.01,16.39,0.41,-222,4,"Submit Only"
"6304","1458-1                   ","BL        ","Business Professional",13,10,4,"Medium","Medium","0",40.01,16.39,0.41,-221,5,"Interview"
"6305","1458-1                   ","BL        ","Business Professional",13,10,4,"Medium","Medium","0",20.37,16.39,0.805,1,6,"Interview"
"6306","1458-1                   ","BL        ","Business Professional",13,10,4,"Medium","Medium","0",20.37,16.39,0.805,1,7,"Shortlist"
"6307","1458-1                   ","BL        ","Business Professional",13,10,4,"Medium","Medium","0",40.01,16.39,0.41,-221,8,"Shortlist"
"6308","1458-1                   ","BL        ","Business Professional",13,10,4,"Medium","Medium","0",20.37,16.39,0.805,1,9,"Shortlist"
"6309","1458-1                   ","BL        ","Business Professional",13,10,4,"Medium","Medium","0",40.01,16.39,0.41,-221,10,"Shortlist"
